Key	Parent key	Code	TitleEn									Title
165406	165392	72154014	Fiberglass installation and maintenance service									نصب فایبرگلاس
165407	165392	72154015	Fire escape installation service									نصب راه فرار
165408	165392	72154016	Parade float construction service									ساخت ماشین گل
165409	165392	72154017	Food service equipment installation service									نصب تجهیزات آشپزخانه صنعتی
165410	165392	72154018	Fountain installation service									نصب آبنما
165411	165392	72154019	Gas leak detection service									نشت‌یابی گاز
165412	165392	72154020	Medical gas system installation service									نصب گاز طبی
165413	165392	72154021	Glass tinting service									دودی کردن شیشه
165414	165392	72154022	Hydraulic equipment installation and maintenance service									نصب تجهیزات هیدرولیک
165415	165392	72154023	Lightning conductor erection service									نصب صاعقه‌گیر
165416	165392	72154024	Ornamental metal and iron work service									فلزکاری تزئینی
165417	165392	72154026	Hydrogen cell refueling service									سوخت‌گیری هیدروژنی
165418	165392	72154027	Posthole digging service									حفر چاله
165419	165392	72154028	Sign installation and maintenance service									نصب و نگهداری تابلو
165420	165392	72154029	Steeple jack installation and repair service									تعمیر گنبد
165421	165392	72154030	Tower bell installation and repair service									نصب ناقوس
165422	165392	72154031	On site welding service									جوشکاری در محل
165423	165392	72154032	Window and door and screening installation and repair service									نصب توری
165424	165392	72154033	Theatrical prop or set or scenery construction erection and repair service									ساخت دکور
165425	165392	72154035	Nuclear power refueling service									سوخت‌گذاری هسته‌ای
165426	165392	72154036	Central vacuum cleaning system installation service									نصب جاروبرقی مرکزی
165427	165392	72154037	Safe or vault installation service									نصب گاوصندوق
165428	165392	72154038	Airwave shielding installation for computer room service									نصب محافظ اتاق سرور
165429	165392	72154039	Building board up service									پوشاندن ساختمان
165430	165392	72154040	Underground protective lining installation service									نصب لاینینگ زیرزمینی
165431	165392	72154042	Flag pole erection service									نصب میله پرچم
165432	165392	72154044	Water hewning or use service									خدمات آب
165433	165392	72154045	Ground water level reduction service									کاهش سطح آب زیرزمینی
165434	165392	72154047	Lift table service									خدمات میز بالابر
165435	165392	72154048	Balcony and external walkway service									خدمات بالکن
165436	165392	72154049	Sun screen service									نصب سایبان
165437	107329	72103300	Infrastructure maintenance and repair services									نگهداری زیرساخت
165438	165132	72121000	New industrial building and warehouse construction services									ساخت ساختمان صنعتی
165439	165438	72121001	Dry cleaning plant construction and remodeling service									ساخت خشکشویی
165440	165438	72121002	Food product manufacturing or packing plant construction and remodeling service									ساخت کارخانه مواد غذایی
165441	165438	72121003	Grain elevator construction and remodeling service									ساخت سیلو
165442	165438	72121004	Paper or pulp mill construction and remodeling service									ساخت کارخانه کاغذ
165443	165438	72121005	Pharmaceutical manufacturing plant construction and remodeling service									ساخت کارخانه داروسازی
165444	165438	72121006	Prefabricated industrial building erection and remodeling service									ساخت سوله پیش‌ساخته
165445	165438	72121007	Truck and automobile assembly plant constructionand remodeling service									ساخت کارخانه خودروسازی
165446	165438	72121008	Warehouse construction and remodeling service									ساخت انبار
165447	165132	72121100	Commercial and office building construction services									ساخت ساختمان تجاری
165448	165447	72121101	Commercial and office building new construction service									ساخت جدید تجاری
165449	165137	72121201	Farm building construction service									ساخت ساختمان مزرعه
165450	165137	72121203	Silo and agricultural service building construction service									ساخت سیلو
165451	165132	72121400	Specialized public building construction services									ساخت ساختمان عمومی
165452	165451	72121401	Bank building construction service									ساخت بانک
165453	165451	72121405	Religious building construction service									ساخت ساختمان مذهبی
165454	165132	72121500	Industrial plant construction services									ساخت کارخانه صنعتی
165455	165162	72141102	Land grading service									تسطیح زمین
165456	165162	72141105	Sidewalk construction and repair service									ساخت پیاده‌رو
165457	165162	72141106	Gravel or dirt road construction service									ساخت جاده خاکی
